cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season,cap-diameter,stem-height,stem-width,target
8,9,13,2,5,4,4,0,0,14,0,0,2,3,0,2,4,1.32,3.43,5.05,1
5,0,4,2,5,4,4,0,3,5,0,0,2,3,0,2,4,2.98,4.32,17.12,1
4,9,11,2,2,2,12,0,0,13,0,0,2,3,0,2,4,7.69,4.68,14.59,0
8,4,9,2,2,0,7,0,7,6,0,0,2,3,0,2,4,0.76,3.63,0.95,1
4,0,13,2,8,2,13,0,0,13,0,0,2,3,0,2,4,9.3,7.63,13.8,1
4,0,4,2,7,2,5,2,0,12,0,0,2,3,0,3,2,8.63,6.06,16.99,0
4,3,2,2,0,2,2,0,0,13,0,0,3,3,0,2,2,10.41,5.53,19.55,0
4,0,8,2,3,0,8,0,0,9,0,0,2,3,8,3,2,0.6,5.24,1.18,1
8,4,7,2,3,3,7,0,7,8,0,0,2,3,0,2,2,1.63,2.01,2.44,1
8,5,7,2,6,3,13,0,7,8,0,0,2,3,0,4,4,7.5,6.67,12.66,0
8,2,7,2,2,2,13,0,5,8,0,0,3,0,0,2,2,6.22,5.78,6.93,1
7,2,12,2,2,3,9,0,4,13,0,0,2,3,0,3,2,3.16,2.88,2.56,1
7,3,7,2,3,2,12,6,0,13,0,0,2,3,0,2,5,12.29,7.4,23.15,0
8,3,7,2,2,0,7,6,0,8,0,4,2,3,0,4,2,10.58,11.68,17.34,1
8,5,10,2,0,2,12,0,0,13,2,6,3,7,0,2,2,7.11,10.92,15.87,1
8,12,13,2,2,0,12,0,9,8,0,0,3,8,0,2,2,4.09,5.93,3.44,1
4,2,13,2,2,0,13,0,8,14,0,0,2,3,0,3,4,3.34,5.06,6.14,1
8,9,13,2,2,3,12,0,5,8,0,0,3,0,8,2,5,12.12,9.61,18.0,0
8,10,8,2,2,2,13,0,3,9,0,0,2,3,0,3,2,4.47,5.98,6.43,1
4,7,7,2,3,2,7,0,5,8,0,0,3,0,0,2,4,6.8,5.54,6.89,1
8,10,7,3,6,0,13,0,0,8,0,0,2,3,0,2,4,12.45,9.69,23.31,0
8,9,13,2,7,0,13,0,5,8,0,0,2,3,0,2,4,13.45,7.53,16.38,1
8,0,7,3,0,0,12,2,0,13,2,6,3,4,0,2,4,10.47,9.0,13.51,0
7,10,9,3,3,2,9,0,0,10,0,0,3,3,0,2,4,8.57,8.45,15.73,1
7,10,7,2,8,2,13,0,0,14,0,0,2,3,0,2,2,7.15,5.57,18.74,1
7,0,7,2,3,2,12,0,7,13,0,0,2,3,0,5,2,6.39,5.27,8.45,0
8,5,7,2,2,2,7,0,9,9,0,0,3,9,0,2,5,3.85,3.79,5.08,1
2,5,7,2,2,0,7,0,8,8,0,0,2,3,0,2,4,1.49,4.29,1.44,1
4,0,4,2,7,2,5,2,0,12,0,0,2,3,0,3,2,10.67,8.79,19.94,0
2,4,7,2,8,3,12,0,0,14,0,0,2,3,0,3,4,4.03,5.1,3.09,0
8,10,7,2,3,0,8,0,8,9,0,0,2,3,0,2,5,4.36,6.3,8.0,0
5,8,4,2,5,4,4,4,2,4,0,0,2,3,0,2,5,2.76,0.0,0.0,1
4,12,12,2,4,2,9,0,0,13,0,6,3,2,0,6,4,7.33,5.56,13.42,0
8,5,9,2,2,2,3,0,0,9,0,0,2,3,0,3,4,3.72,4.09,6.2,0
8,12,7,2,2,0,12,0,9,8,0,0,3,8,0,4,2,3.34,5.76,3.43,1
6,12,12,2,0,0,12,6,0,8,0,0,3,6,0,6,4,11.7,20.07,18.87,0
2,4,4,2,0,0,5,0,0,13,0,0,2,3,0,2,3,0.92,2.78,1.64,0
5,0,3,2,5,4,4,0,3,8,0,0,2,3,0,2,3,12.67,3.71,23.43,1
4,4,3,2,4,0,12,6,9,13,2,6,3,7,0,2,5,16.6,18.46,18.38,1
2,0,4,2,2,0,7,0,0,8,0,6,2,3,3,3,2,3.59,10.3,2.92,1
8,0,8,2,3,0,8,0,0,14,0,0,2,3,8,3,2,0.78,4.5,1.15,1
7,10,9,3,3,2,9,0,0,10,0,0,3,3,0,2,2,8.76,7.39,14.36,1
8,6,3,2,4,0,13,0,0,6,0,0,2,3,0,6,2,4.21,5.46,7.06,1
8,9,7,2,3,0,12,0,8,14,0,0,2,3,0,2,4,1.54,5.91,1.89,0
8,10,13,2,8,2,13,0,0,14,0,0,2,3,0,2,2,8.25,5.72,14.42,1
4,11,9,2,7,2,9,0,0,10,0,0,2,3,0,2,2,7.05,4.01,9.3,1
2,10,12,2,4,2,12,0,9,13,2,6,3,2,0,2,4,7.18,12.6,12.23,1
8,3,7,3,6,0,3,0,0,3,0,0,2,3,0,2,2,10.68,6.69,27.44,1
8,0,12,2,8,2,12,2,0,13,0,6,3,0,0,3,4,4.19,8.05,7.78,0
4,7,12,3,3,3,7,0,0,13,0,0,2,3,0,2,5,19.29,6.61,28.09,1
2,10,13,2,0,2,6,0,0,8,0,0,3,3,0,6,2,0.94,3.19,2.46,1
4,2,7,2,8,2,13,2,5,8,0,0,2,3,0,2,4,3.43,5.37,3.27,1
2,5,5,2,7,3,5,0,7,5,0,0,2,3,0,2,4,6.58,5.41,9.38,0
8,9,2,2,3,3,2,0,0,13,0,0,2,3,0,2,5,6.68,6.08,12.08,0
8,11,9,2,7,2,9,0,0,10,0,0,2,3,0,2,5,6.71,4.76,10.65,1
2,5,7,2,2,0,7,0,8,8,0,0,2,3,0,2,2,1.51,4.57,1.3,1
7,0,13,2,5,4,4,0,0,14,0,0,2,3,0,2,2,4.25,6.72,8.36,0
8,4,7,2,4,0,12,0,9,13,2,6,3,7,0,2,2,8.62,8.43,16.99,1
8,4,12,2,2,3,12,0,0,8,0,0,2,3,0,5,2,0.97,3.32,1.62,1
8,11,13,2,5,4,4,0,0,14,0,0,2,3,0,2,4,8.13,4.17,14.39,0
8,11,7,2,0,3,6,0,0,13,0,0,2,3,0,3,5,1.69,5.26,2.89,0
8,5,7,2,7,0,13,0,5,8,0,0,2,3,0,2,4,10.72,7.19,17.38,1
8,2,3,3,3,2,7,0,0,8,0,0,2,3,0,2,2,7.66,7.66,9.73,1
8,10,13,2,3,0,12,0,8,14,0,0,2,3,0,4,4,1.4,5.47,1.96,0
6,12,7,2,0,0,6,0,0,13,0,0,2,3,0,2,2,8.43,12.28,16.3,1
8,12,7,2,0,0,12,2,0,8,0,6,3,2,0,2,2,6.71,5.92,23.78,0
6,10,7,2,6,0,13,0,0,8,0,0,2,3,0,2,2,15.28,14.49,60.52,0
2,12,9,2,4,2,7,0,6,13,0,0,3,2,0,2,4,4.18,4.58,3.57,1
8,5,10,2,0,2,12,0,0,13,2,6,3,4,0,2,4,9.0,11.06,16.97,1
8,0,7,2,6,0,9,3,0,8,0,0,2,3,8,2,2,7.02,8.51,26.78,1
8,4,7,2,3,3,7,0,7,8,0,0,2,3,0,4,2,1.59,1.92,2.61,1
8,4,12,2,2,3,12,0,0,8,0,0,2,3,0,2,2,1.04,2.66,1.25,1
4,9,12,2,7,2,12,0,0,13,0,0,2,3,0,6,4,7.86,6.9,28.51,0
8,4,3,2,4,0,12,6,9,13,2,6,3,4,0,2,4,13.06,16.9,17.38,1
8,5,3,2,8,0,12,5,3,8,0,0,2,3,0,2,2,6.73,15.02,8.17,1
8,9,12,2,3,2,12,0,0,13,0,0,2,3,0,3,2,2.52,2.63,7.15,1
2,10,13,2,0,2,6,0,0,8,0,0,3,3,0,6,2,1.01,3.4,2.27,1
4,12,11,2,7,2,13,0,9,12,0,0,2,3,0,2,2,6.36,7.44,16.95,1
4,11,4,2,0,3,6,0,0,13,0,0,2,3,0,2,3,1.4,4.74,2.34,0
2,4,7,2,8,3,12,0,0,14,0,0,2,3,0,3,4,2.88,4.77,3.17,0
3,10,7,2,4,0,12,0,7,8,2,6,2,3,0,2,4,6.96,12.68,12.64,0
8,0,4,3,6,0,5,0,9,13,0,0,2,3,0,2,2,6.87,11.22,23.99,0
8,12,7,2,7,0,13,0,0,13,0,0,2,3,0,2,2,3.9,4.39,7.04,0
8,10,7,2,6,0,12,0,0,8,0,0,2,3,0,2,4,18.67,16.41,63.43,0
8,0,4,2,2,0,12,0,0,5,0,0,2,3,0,2,2,6.61,6.7,11.16,0
8,2,12,2,2,3,9,0,4,13,0,0,2,3,0,3,4,3.5,4.29,2.81,1
4,9,12,2,7,2,12,0,0,13,0,0,2,3,0,2,3,9.66,6.47,33.51,0
4,0,12,2,8,2,7,0,0,13,0,0,2,3,0,2,4,3.97,5.06,3.11,0
8,0,11,2,0,3,12,0,0,13,0,0,2,3,0,2,4,1.82,5.3,4.36,0
8,0,7,2,4,0,12,0,0,13,2,6,3,2,0,2,2,12.54,11.19,13.84,1
2,12,7,2,0,2,11,6,7,13,0,0,2,3,0,2,2,4.32,6.76,4.66,1
8,10,7,2,7,0,5,0,9,8,0,0,2,3,0,2,2,7.97,5.51,7.74,1
4,10,13,2,8,2,13,0,0,14,0,0,2,3,0,2,2,6.97,5.61,15.53,1
8,2,7,3,6,0,13,0,0,14,0,0,2,3,0,2,2,7.07,8.19,15.39,0
4,11,8,3,3,2,13,0,0,8,0,0,2,3,0,2,2,2.87,3.52,5.91,1
7,0,13,2,5,4,4,0,0,14,0,0,2,3,0,2,2,2.98,5.94,6.51,0
8,11,7,2,6,0,12,0,0,8,0,0,2,3,0,2,4,12.97,14.9,61.5,0
4,9,7,2,7,2,12,2,5,8,0,0,2,3,0,2,2,7.04,6.29,10.23,0
4,10,7,2,8,2,9,0,5,5,0,0,2,3,0,6,4,4.44,6.45,4.88,1
4,12,7,2,3,3,9,0,5,8,0,0,2,3,0,5,2,1.87,7.24,3.73,0
2,4,12,2,8,3,12,0,0,14,0,0,2,3,0,3,4,3.66,4.79,2.79,0
4,9,4,2,3,2,12,0,0,13,0,0,2,3,0,3,4,3.31,3.38,8.39,1
4,4,4,2,2,3,5,0,7,8,0,0,2,3,0,2,2,4.16,4.78,3.26,0
4,0,7,3,0,0,12,2,0,13,2,6,3,4,0,2,2,9.97,12.19,20.77,0
4,9,7,2,7,2,12,2,5,8,0,0,2,3,0,2,2,5.96,6.32,9.94,0
8,4,7,2,3,3,7,0,7,8,0,0,2,3,0,2,2,1.23,1.31,2.33,1
4,5,7,2,0,0,13,0,0,14,0,0,2,3,0,3,2,1.8,7.29,3.04,1
4,7,12,3,3,3,7,0,0,13,0,0,2,3,0,2,4,16.69,6.03,25.65,1
8,12,7,2,2,2,7,0,9,8,0,0,3,0,0,2,2,7.32,9.56,10.75,1
8,10,10,3,3,2,12,0,0,8,0,0,2,3,0,5,4,16.31,5.34,24.7,1
6,12,12,2,4,2,9,0,7,13,0,0,3,2,0,8,4,9.71,20.24,12.27,0
8,9,13,2,2,3,12,0,5,8,0,0,3,0,8,2,5,9.41,10.04,15.68,0
8,12,7,2,7,0,13,0,0,13,0,0,2,3,0,2,4,5.15,4.31,6.94,0
7,10,13,2,8,2,13,0,0,14,0,0,2,3,0,2,2,6.72,6.13,13.94,1
2,9,13,2,0,2,13,0,0,14,2,6,3,9,3,2,2,3.29,8.09,6.92,1
4,9,12,2,2,3,13,0,0,13,0,0,2,3,8,2,2,14.02,6.94,21.92,0
2,12,7,2,0,2,11,6,7,13,0,0,2,3,0,2,2,2.63,5.43,4.4,1
5,0,3,2,5,4,4,0,3,8,0,0,2,3,0,2,4,8.69,3.59,25.65,1
8,2,7,3,6,0,13,0,0,14,0,0,2,3,0,2,2,6.11,7.52,16.63,0
8,9,10,3,7,3,12,5,9,8,0,0,2,3,0,2,4,6.19,5.11,14.59,1
7,12,7,2,2,3,9,0,5,8,0,0,2,3,0,5,4,2.63,6.0,2.96,0
2,10,12,2,4,2,12,0,9,13,2,6,3,2,0,2,2,7.77,13.08,11.95,1
8,6,3,2,0,0,3,0,0,3,0,0,2,3,4,2,2,3.22,4.6,5.66,1
4,10,7,2,3,0,8,0,8,13,0,0,2,3,0,2,5,4.16,6.47,8.07,0
8,0,6,2,2,0,10,0,0,11,0,0,2,3,0,2,4,4.32,5.33,6.21,0
8,4,9,2,2,0,9,0,4,6,0,0,2,3,0,2,4,0.81,4.62,1.07,1
2,9,5,2,4,0,5,0,0,14,0,0,2,3,0,3,4,5.61,6.29,7.81,1
4,3,2,2,0,2,2,0,0,13,0,0,3,3,0,2,2,10.33,5.22,19.85,0
8,0,12,2,8,2,12,2,0,13,0,6,3,0,0,2,3,4.64,8.24,9.86,0
8,5,7,2,2,2,7,0,9,9,0,0,3,9,0,2,5,4.64,3.92,5.65,1
3,3,13,3,8,2,9,0,0,13,0,0,2,3,0,3,3,4.87,4.64,11.05,1
8,9,13,2,5,4,4,0,0,14,0,0,2,3,0,2,2,1.23,3.28,5.19,1
2,12,3,2,4,2,12,0,6,13,0,0,3,2,0,6,4,4.5,5.14,3.79,1
2,10,12,2,4,2,12,0,9,13,2,6,3,5,0,2,4,7.97,12.43,12.43,1
4,0,13,2,8,2,7,0,0,13,0,0,2,3,0,2,2,7.53,6.56,11.78,1
8,0,9,2,0,2,12,0,0,14,0,0,2,3,0,2,2,5.09,3.8,13.8,1
8,12,13,2,2,2,7,0,9,8,0,0,3,0,0,2,2,7.25,7.25,10.65,1
7,9,8,2,3,3,2,0,0,13,0,0,2,3,0,3,5,5.99,5.86,12.92,0
7,2,8,2,3,3,2,0,0,13,0,0,2,3,0,3,5,7.03,6.64,13.44,0
8,0,7,2,8,2,7,2,0,8,0,6,3,0,0,3,3,3.64,7.77,7.92,0
7,10,7,3,3,0,5,0,8,5,0,0,2,3,0,2,2,8.15,4.57,14.49,1
8,0,4,2,3,2,12,2,0,8,0,0,2,3,0,5,5,5.86,5.11,9.05,1
8,0,7,2,0,0,7,0,7,8,0,0,2,3,3,3,2,1.44,5.16,2.48,1
8,3,7,3,6,0,8,3,0,14,0,0,2,3,0,2,4,10.4,7.62,24.91,1
5,3,10,2,0,2,8,0,0,8,0,0,2,3,0,2,5,5.42,1.42,15.08,1
8,10,7,2,7,2,7,0,0,13,0,4,3,9,0,2,2,3.51,5.06,7.86,1
8,0,13,2,4,0,12,2,0,14,2,6,3,4,0,2,4,6.01,5.75,11.26,0
7,7,7,2,3,2,13,0,6,8,0,0,2,3,0,2,4,14.3,6.22,31.51,1
5,12,13,2,6,0,13,0,6,6,0,0,2,3,0,2,4,46.29,6.33,29.54,0
8,12,7,2,2,0,12,0,9,8,0,0,3,8,0,4,2,2.61,5.46,3.47,1
8,12,7,2,2,2,13,0,9,14,0,0,3,0,0,2,4,8.54,10.34,11.9,1
4,8,3,2,8,3,13,0,0,14,0,0,2,3,0,2,4,4.33,5.88,5.04,1
8,7,7,2,3,2,13,0,5,8,0,0,3,0,0,2,4,5.94,5.09,6.25,1
8,3,7,3,6,0,8,3,0,14,0,0,2,3,0,2,4,10.88,7.84,26.72,1
8,0,7,2,0,0,6,0,7,8,0,0,2,3,3,3,4,1.62,4.99,2.55,1
5,0,5,2,5,4,4,0,3,5,0,0,2,3,0,2,4,3.02,3.77,15.03,1
2,0,7,2,2,0,5,0,7,8,0,0,2,3,0,2,4,2.23,5.49,2.34,1
8,0,13,2,7,3,13,0,5,14,0,0,2,3,0,2,2,5.23,4.91,11.12,1
4,0,12,2,8,2,11,0,0,13,0,0,2,3,0,2,4,4.02,6.02,3.5,0
8,0,7,2,0,0,6,0,7,8,0,0,2,3,3,3,4,1.56,5.38,2.59,1
8,10,13,2,3,0,12,0,8,14,0,0,2,3,0,3,4,1.75,6.69,1.82,0
8,2,3,2,2,2,8,0,0,3,0,0,2,3,0,3,5,4.07,5.25,7.39,0
8,3,13,3,6,0,3,0,0,3,0,0,2,3,0,2,2,8.96,7.27,21.78,1
4,0,12,2,8,2,9,0,0,10,0,0,2,3,0,2,4,3.56,8.49,3.91,1
7,0,13,2,5,4,4,0,0,14,0,0,2,3,0,2,2,3.3,6.63,7.26,0
8,8,12,2,3,0,12,0,0,13,0,0,2,3,0,2,2,7.63,4.0,11.39,0
8,3,7,3,6,0,8,0,0,12,0,0,2,3,0,2,4,10.77,9.5,29.56,1
4,10,7,3,3,2,7,0,0,8,0,0,2,3,0,4,4,9.99,5.66,14.14,1
2,10,12,2,4,2,12,0,9,13,2,6,3,5,0,2,4,7.92,13.14,13.45,1
8,3,7,3,6,0,13,3,0,14,0,0,2,3,0,2,2,11.84,7.33,24.21,1
5,0,7,2,5,4,4,0,3,8,0,0,2,3,0,2,4,13.47,3.79,25.82,1
6,0,7,2,6,0,9,3,0,8,0,0,2,3,5,2,2,9.52,9.05,27.85,1
8,0,8,2,3,0,8,0,0,9,0,0,2,3,8,3,4,0.66,4.39,0.96,1
4,0,9,2,8,2,12,0,7,13,0,0,2,3,0,2,2,7.67,6.86,18.52,0
8,0,7,2,3,2,12,2,0,8,0,0,2,3,0,5,5,6.76,5.56,11.04,1
4,9,2,2,3,3,2,0,0,13,0,0,2,3,0,2,5,7.04,6.37,12.57,0
8,2,12,2,7,2,12,0,0,13,0,0,2,3,0,2,3,9.29,7.93,31.43,0
5,12,13,2,6,0,13,0,6,8,0,0,2,3,0,2,4,47.12,5.03,22.51,0
4,11,13,2,5,4,4,0,0,14,0,0,2,3,0,2,4,5.96,5.58,13.34,0
8,5,7,3,6,0,13,0,0,8,0,0,2,3,0,2,4,10.75,8.28,22.95,0
8,0,4,3,6,0,5,0,9,13,0,0,2,3,0,2,2,7.48,11.54,24.06,0
7,0,7,2,7,2,5,2,0,12,0,0,2,3,0,2,2,8.72,6.75,20.52,0
4,0,7,3,0,0,12,2,0,13,2,6,3,4,0,2,4,7.67,13.45,19.73,0
8,3,13,2,2,0,13,5,0,9,0,0,3,8,4,2,2,8.51,11.16,22.95,1
8,3,7,3,4,0,12,0,0,13,0,0,3,0,0,3,2,15.65,10.01,18.11,0
8,0,7,2,8,2,12,2,0,13,0,6,3,0,0,2,2,4.55,8.2,9.9,0
8,2,3,2,6,0,7,6,9,13,0,0,2,3,0,2,2,17.21,15.15,35.53,0
8,2,7,2,6,0,13,0,0,8,0,0,2,3,0,2,2,2.99,4.48,9.97,0
8,9,13,2,2,0,12,0,8,14,0,0,2,3,0,2,2,1.45,6.07,2.13,0
4,2,9,3,3,2,9,0,0,8,0,0,2,3,0,2,4,3.47,4.67,6.56,0
6,9,7,3,4,0,5,6,0,13,0,0,3,8,0,6,4,11.88,7.93,17.12,0
8,10,13,2,6,0,13,0,0,14,0,7,3,0,0,2,2,7.1,7.78,14.17,0
2,0,7,2,2,0,6,0,0,5,0,6,2,3,3,3,2,2.07,7.65,2.12,1
7,0,3,3,3,2,2,0,0,3,0,0,2,3,0,2,2,4.52,4.83,5.18,1
8,0,2,2,8,0,12,0,0,13,0,0,2,3,0,2,2,5.1,6.32,8.27,1
4,10,8,2,7,0,13,0,5,8,0,0,2,3,0,2,2,7.64,9.39,12.62,0
8,2,12,2,3,3,12,0,4,13,0,0,2,3,0,3,2,3.26,3.14,2.49,1
8,5,7,2,8,2,7,0,9,8,0,0,3,8,0,2,3,5.16,5.72,5.71,0
8,4,13,2,0,0,13,0,0,13,0,0,2,3,0,2,4,0.67,3.19,0.67,1
8,5,7,3,6,0,7,0,0,8,0,6,3,7,0,2,4,8.08,6.81,16.89,0
3,10,7,2,4,0,12,0,7,8,2,6,2,3,0,2,2,6.35,12.5,13.18,0
8,6,7,2,2,2,7,0,5,8,0,3,3,9,3,3,4,7.93,7.37,7.91,1
2,5,7,2,2,0,7,0,8,8,0,0,2,3,0,4,2,1.6,4.84,1.41,1
8,4,12,2,2,3,12,0,0,8,0,0,2,3,0,2,4,1.09,2.84,1.45,1
8,7,12,3,3,3,12,0,0,13,0,0,2,3,0,2,2,21.3,6.76,32.25,1
8,11,7,2,6,0,13,0,0,8,0,0,2,3,0,2,2,20.51,18.15,85.83,0
6,12,12,2,4,2,12,0,7,13,0,0,3,2,0,3,2,8.97,18.45,12.48,0
8,10,8,2,6,0,7,0,0,3,0,0,2,3,0,2,2,4.7,7.12,13.57,0
4,9,7,2,7,2,12,2,5,8,0,0,2,3,0,5,4,6.21,6.71,10.39,0
8,3,6,2,8,2,12,0,0,13,0,0,2,3,0,2,2,9.18,7.39,20.48,0
4,5,10,2,0,2,12,0,0,13,2,6,3,7,0,2,2,9.5,11.31,15.46,1
7,0,11,2,2,0,12,0,0,14,0,0,2,3,0,2,4,3.95,3.45,6.39,1
5,9,8,2,5,4,4,4,2,4,0,0,3,3,0,2,2,2.78,0.0,0.0,1
8,9,13,2,2,0,12,0,8,14,0,0,2,3,0,4,2,1.43,5.73,1.69,0
7,10,9,3,3,2,9,0,0,10,0,0,3,3,0,2,4,8.73,8.52,17.43,1
3,4,7,2,2,0,5,0,0,5,0,0,2,3,0,2,2,1.51,4.68,1.51,0
8,0,12,2,0,2,12,0,0,14,0,0,2,3,0,2,2,5.51,3.64,13.39,1
8,5,7,2,0,2,6,0,7,13,0,6,2,3,3,2,2,3.32,4.79,5.86,0
4,12,11,2,7,2,13,0,9,3,0,0,2,3,0,2,2,4.44,4.41,13.78,1
4,10,13,2,0,0,7,0,0,14,0,0,2,3,0,3,4,1.54,6.4,2.61,1
8,0,13,2,2,2,13,0,0,13,0,0,2,3,0,2,4,4.62,4.32,9.52,0
4,2,5,2,6,0,13,0,0,8,0,0,2,3,0,2,2,24.32,6.17,48.57,1
4,5,7,2,2,3,12,0,7,9,0,0,2,3,0,2,5,4.02,4.92,5.03,0
8,3,8,2,2,0,8,5,0,9,0,0,3,8,4,2,4,10.85,12.16,23.48,1
8,10,7,2,7,0,7,0,9,8,0,0,2,3,0,2,5,6.6,5.32,7.47,1
5,0,3,2,5,4,4,0,3,8,0,0,2,3,0,2,3,8.83,2.53,24.04,1
4,9,8,2,6,0,13,0,0,8,0,0,2,3,0,2,2,21.91,6.89,40.05,1
8,0,7,2,6,0,12,3,0,8,0,0,2,3,5,2,4,8.51,9.81,30.16,1
8,9,7,2,6,0,7,0,0,3,0,0,2,3,0,2,4,4.64,7.0,12.48,0
8,12,8,2,2,0,8,0,0,14,0,0,2,3,0,6,2,2.99,3.24,5.87,1
3,5,13,2,0,0,7,0,0,14,0,0,2,3,0,3,4,1.32,7.11,2.36,1
6,12,12,2,4,2,7,0,0,13,0,6,3,2,0,3,4,5.11,4.54,11.19,0
4,0,4,2,3,2,13,0,0,13,0,0,2,3,0,2,5,13.67,2.6,15.09,0
8,5,10,2,0,2,12,0,0,13,2,6,3,4,0,2,4,7.92,11.06,13.47,1
4,12,12,2,0,0,12,6,0,8,0,0,3,6,0,2,2,20.17,24.08,20.06,0
8,12,10,2,7,2,7,0,9,8,0,0,3,2,7,6,2,4.44,6.38,7.8,1
7,10,7,3,3,2,7,0,0,8,0,0,2,3,0,5,2,13.72,5.44,28.51,1
2,5,5,2,7,3,12,0,7,5,0,0,2,3,0,2,2,6.45,4.96,10.25,0
8,10,7,2,3,0,12,0,8,14,0,0,2,3,0,4,4,1.59,5.31,1.45,0
8,2,12,2,7,2,12,0,0,13,0,0,2,3,0,6,4,8.94,7.34,29.28,0
8,0,7,3,0,0,12,2,0,13,2,6,3,4,0,2,4,8.4,8.66,13.02,0
2,12,7,2,0,2,6,0,0,13,0,0,2,3,0,2,5,3.32,6.4,2.93,0
8,11,7,2,0,3,5,0,0,13,0,0,2,3,0,2,4,1.06,3.7,1.94,0
4,0,13,2,7,3,13,0,5,14,0,0,2,3,0,2,2,5.21,4.3,11.35,1
8,5,7,2,6,3,13,0,7,8,0,0,2,3,0,4,2,8.78,8.39,12.89,0
2,4,12,2,0,0,5,0,0,13,0,0,2,3,0,2,3,1.18,3.56,1.65,0
6,0,4,2,5,4,4,0,0,8,0,0,2,3,0,2,3,4.06,3.47,19.53,0
8,10,7,2,6,3,13,0,7,8,0,0,2,3,0,2,4,9.78,5.86,12.36,0
7,2,12,2,3,3,9,0,4,13,0,0,2,3,0,3,4,2.74,3.12,2.4,1
8,12,13,2,0,0,12,2,0,8,0,6,3,2,0,2,5,11.07,6.51,26.43,0
8,12,7,2,0,0,12,2,0,8,0,6,3,2,0,2,2,8.44,8.18,24.92,0
8,9,13,2,7,0,13,0,5,8,0,0,2,3,0,2,4,10.64,5.84,16.91,1
4,0,12,2,8,2,12,5,5,13,0,0,2,3,0,4,4,10.78,9.66,10.08,1
8,10,5,2,2,3,13,0,0,13,0,0,2,3,8,2,5,14.48,6.67,19.48,0
2,9,5,2,4,0,6,0,0,9,0,0,2,3,0,3,2,6.1,6.51,7.58,1
8,5,7,2,4,0,12,0,7,13,2,6,2,3,0,2,4,6.44,12.23,12.77,0
4,9,7,2,8,2,12,0,7,8,0,0,2,3,0,5,5,6.14,7.13,10.05,0
8,9,7,3,6,0,13,0,0,8,0,6,3,7,0,2,4,9.66,8.61,16.87,0
2,10,13,2,0,2,5,0,0,8,0,0,3,3,0,3,4,1.01,3.88,2.49,1
8,5,8,2,4,0,12,6,9,13,2,6,3,7,0,2,5,15.6,17.83,16.89,1
8,9,12,2,7,2,12,0,0,13,0,0,2,3,0,6,4,7.93,6.33,33.46,0
8,10,6,2,7,2,5,0,9,7,0,0,3,2,7,3,4,4.88,7.09,7.69,1
5,7,7,2,0,0,7,0,0,8,0,0,2,3,0,2,5,1.37,3.87,1.54,1
7,10,7,3,3,2,2,0,0,8,0,0,2,3,0,5,2,10.1,4.93,23.85,1
4,0,7,3,0,0,12,2,0,13,2,6,3,4,0,2,2,11.85,12.35,18.88,0
8,10,10,3,3,2,7,0,0,8,0,0,2,3,0,4,2,11.03,7.49,17.1,1
8,9,7,3,6,0,7,0,0,8,0,6,3,7,0,2,2,8.79,9.13,18.13,0
4,8,3,2,8,3,3,0,0,14,0,0,2,3,0,5,4,4.62,5.52,4.82,1
8,0,7,2,8,2,12,2,0,8,0,6,3,0,0,3,4,4.83,8.46,10.26,0
8,2,7,2,2,2,7,0,5,14,0,0,3,0,0,2,4,4.99,5.6,5.98,1
4,10,7,3,3,2,7,0,0,8,0,0,2,3,0,2,2,9.04,6.26,13.03,1
2,5,7,2,2,0,7,0,8,8,0,0,2,3,0,4,3,1.65,4.88,1.46,1
3,0,7,2,5,4,4,0,0,8,0,0,2,3,0,5,3,5.91,6.3,19.6,0
8,4,7,2,4,0,12,0,9,13,2,6,3,7,0,2,4,7.29,7.27,14.35,1
7,7,7,2,6,0,7,0,6,8,0,0,3,3,0,2,4,4.47,2.77,4.74,1
4,12,11,2,7,2,13,0,9,14,0,0,2,3,0,2,2,7.64,7.46,19.09,1
8,2,13,3,6,0,13,0,0,14,0,0,2,3,0,2,4,6.4,7.34,13.07,0
8,9,10,3,7,3,10,5,5,13,0,0,2,3,0,2,2,5.45,4.42,13.12,1
4,12,8,2,3,0,8,0,0,9,0,0,2,3,0,4,2,2.45,2.53,4.99,1
5,0,5,2,5,4,4,0,3,5,0,0,2,3,0,2,2,3.15,2.72,13.04,1
8,10,7,2,3,0,8,0,8,13,0,0,2,3,0,2,2,3.97,5.84,7.26,0
4,2,3,3,3,2,12,0,0,3,0,0,2,3,0,2,4,5.56,5.15,8.17,1
8,3,6,2,8,2,12,0,0,13,0,0,2,3,0,2,4,10.6,7.07,21.08,0
8,10,7,2,7,0,5,0,9,8,0,0,2,3,0,2,2,7.67,5.31,6.95,1
8,9,9,2,2,2,8,0,0,9,0,0,2,3,0,3,2,4.16,3.95,5.65,0
3,0,11,2,2,2,7,0,5,12,0,0,2,3,0,2,4,2.13,3.76,3.67,1
3,0,11,2,2,2,7,0,5,12,0,0,2,3,0,2,2,2.27,2.88,3.39,1
7,2,12,2,3,3,12,0,4,13,0,0,2,3,0,3,2,2.49,3.48,2.49,1
8,10,13,3,8,2,13,0,0,13,0,0,2,3,0,2,4,7.0,8.35,14.85,0
